[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-19-03_000_010
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:19:03
 965.28188 0 0 0
 968.53857060036 0 0 0
 971.79384843888 0 0 0
 975.04770217172 0 0 0
 978.30012045504 0 0 0
 981.551091945 0 0 0
 984.80060529776 0 0 0
 988.04864916948 0 0 0
 991.29521221632 0 0 0
 994.54028309444 0 0 0
 997.78385046 0 0 0
 1001.02590296916 0 0 0
 1004.26642927808 0 0 0
 1007.50541804292 0 0 0
 1010.74285791984 0 0 0
 1013.978737565 0 0 0
 1017.21304563456 0 0 0
 1020.44577078468 0 0 0
 1023.67690167152 0 0 0
 1026.90642695124 0 0 0
 1030.13433528 0 0 0
 1033.36061531396 0 0 0
 1036.58525570928 0 0 0
 1039.80824512212 0 0 0
 1043.02957220864 0 0 0
 1046.249225625 0 0 0
 1049.46719402736 0 0 0
 1052.68346607188 0 0 0
 1055.89803041472 0 0 0
 1059.11087571204 0 0 0
 1062.32199062 0 0 0
 1065.53136379476 0 0 0
 1068.73898389248 0 0 0
 1071.94483956932 0 0 0
 1075.14891948144 0 0 0
 1078.351212285 0 0 0
 1081.55170663616 0 0 0
 1084.75039119108 0 0 0
 1087.94725460592 0 0 0
 1091.14228553684 0 0 0
 1094.33547264 0 0 0
 1097.52680457156 0 0 0
 1100.71626998768 0 0 0
 1103.90385754452 0 0 0
 1107.08955589824 0 0 0
 1110.273353705 0 0 0
 1113.45523962096 0 0 0
 1116.63520230228 0 0 0
 1119.81323040512 0 0 0
 1122.98931258564 0 0 0
 1126.1634375 0 0 0
 1129.33559380436 0 0 0
 1132.50577015488 0 0 0
 1135.67395520772 0 0 0
 1138.84013761904 0 0 0
 1142.004306045 0 0 0
 1145.16644914176 0 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-47-50_000_348
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:47:50
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 26
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1097 0 0
 2 1094 0 0
 3 1094 0 0
 4 1096 0 0
 5 1099 0 0
 6 1098 0 0
 7 1100 0 0
 8 1095 0 0
 9 1094 0 0
 10 1095 0 0
 11 1094 0 0
 12 1094 0 0
 13 1094 0 0
 14 1098 0 0
 15 1089 0 0
 16 1092 0 0
 17 1094 0 0
 18 1092 0 0
 19 1090 0 0
 20 1094 0 0
 21 1089 0 0
 22 1098 0 0
 23 1098 0 0
 24 1096 0 0
 25 1095 0 0
 26 1096 0 0
 27 1096 0 0
 28 1091 0 0
 29 1089 0 0
 30 1100 0 0
 31 1090 0 0
 32 1097 0 0
 33 1092 0 0
 34 1097 0 0
 35 1100 0 0
 36 1098 0 0
 37 1092 0 0
 38 1099 0 0
 39 1098 0 0
 40 1098 0 0
 41 1099 0 0
 42 1096 0 0
 43 1096 0 0
 44 1096 0 0
 45 1094 0 0
 46 1098 0 0
 47 1096 0 0
 48 1093 0 0
 49 1104 0 0
 50 1095 0 0
 51 1100 0 0
 52 1094 0 0
 53 1091 0 0
 54 1100 0 0
 55 1095 0 0
 56 1098 0 0
 57 1094 0 0
 58 1093 0 0
 59 1094 0 0
 60 1099 0 0
 61 1098 0 0
 62 1100 0 0
 63 1100 0 0
 64 1101 0 0
 65 1102 0 0
 66 1095 0 0
 67 1091 0 0
 68 1095 0 0
 69 1098 0 0
 70 1096 0 0
 71 1092 0 0
 72 1094 0 0
 73 1101 0 0
 74 1098 0 0
 75 1093 0 0
 76 1097 0 0
 77 1099 0 0
 78 1102 0 0
 79 1102 0 0
 80 1104 0 0
 81 1097 0 0
 82 1103 0 0
 83 1098 0 0
 84 1096 0 0
 85 1096 0 0
 86 1104 0 0
 87 1098 0 0
 88 1097 0 0
 89 1098 0 0
 90 1099 0 0
 91 1096 0 0
 92 1103 0 0
 93 1100 0 0
 94 1097 0 0
 95 1092 0 0
 96 1105 0 0
 97 1106 0 0
 98 1104 0 0
 99 1098 0 0
 100 1104 0 0
 101 1098 0 0
 102 1101 0 0
 103 1105 0 0
 104 1098 0 0
 105 1100 0 0
 106 1101 0 0
 107 1102 0 0
 108 1102 0 0
 109 1103 0 0
 110 1102 0 0
 111 1103 0 0
 112 1104 0 0
 113 1098 0 0
 114 1108 0 0
 115 1103 0 0
 116 1105 0 0
 117 1101 0 0
 118 1104 0 0
 119 1106 0 0
 120 1104 0 0
 121 1104 0 0
 122 1104 0 0
 123 1095 0 0
 124 1101 0 0
 125 1100 0 0
 126 1099 0 0
 127 1097 0 0
 128 1104 0 0
 129 1103 0 0
 130 1102 0 0
 131 1108 0 0
 132 1103 0 0
 133 1098 0 0
 134 1098 0 0
 135 1102 0 0
 136 1105 0 0
 137 1103 0 0
 138 1105 0 0
 139 1103 0 0
 140 1105 0 0
 141 1101 0 0
 142 1103 0 0
 143 1095 0 0
 144 1100 0 0
 145 1102 0 0
 146 1100 0 0
 147 1102 0 0
 148 1104 0 0
 149 1097 0 0
 150 1101 0 0
 151 1092 0 0
 152 1100 0 0
 153 1096 0 0
 154 1101 0 0
 155 1101 0 0
 156 1102 0 0
 157 1103 0 0
 158 1102 0 0
 159 1100 0 0
 160 1097 0 0
 161 1099 0 0
 162 1108 0 0
 163 1104 0 0
 164 1099 0 0
 165 1095 0 0
 166 1100 0 0
 167 1100 0 0
 168 1099 0 0
 169 1098 0 0
 170 1101 0 0
 171 1097 0 0
 172 1100 0 0
 173 1106 0 0
 174 1103 0 0
 175 1100 0 0
 176 1100 0 0
 177 1100 0 0
 178 1098 0 0
 179 1099 0 0
 180 1104 0 0
 181 1097 0 0
 182 1100 0 0
 183 1104 0 0
 184 1106 0 0
 185 1097 0 0
 186 1098 0 0
 187 1098 0 0
 188 1103 0 0
 189 1104 0 0
 190 1105 0 0
 191 1100 0 0
 192 1100 0 0
 193 1099 0 0
 194 1099 0 0
 195 1098 0 0
 196 1100 0 0
 197 1100 0 0
 198 1102 0 0
 199 1099 0 0
 200 1100 0 0
 201 1102 0 0
 202 1098 0 0
 203 1101 0 0
 204 1100 0 0
 205 1098 0 0
 206 1098 0 0
 207 1102 0 0
 208 1103 0 0
 209 1102 0 0
 210 1096 0 0
 211 1097 0 0
 212 1097 0 0
 213 1097 0 0
 214 1097 0 0
 215 1102 0 0
 216 1098 0 0
 217 1099 0 0
 218 1096 0 0
 219 1104 0 0
 220 1096 0 0
 221 1098 0 0
 222 1103 0 0
 223 1099 0 0
 224 1098 0 0
 225 1098 0 0
 226 1098 0 0
 227 1094 0 0
 228 1102 0 0
 229 1101 0 0
 230 1102 0 0
 231 1096 0 0
 232 1106 0 0
 233 1103 0 0
 234 1098 0 0
 235 1099 0 0
 236 1100 0 0
 237 1094 0 0
 238 1101 0 0
 239 1095 0 0
 240 1102 0 0
 241 1105 0 0
 242 1100 0 0
 243 1093 0 0
 244 1101 0 0
 245 1097 0 0
 246 1102 0 0
 247 1097 0 0
 248 1101 0 0
 249 1106 0 0
 250 1100 0 0
 251 1096 0 0
 252 1104 0 0
 253 1101 0 0
 254 1107 0 0
 255 1147 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-47-50_000_349
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:47:50
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 26
[END] of [Attributes]
[DATA]
 0 11 0 0
 307.52331957488 0 0 0
 310.83625202772 0 0 0
 314.15001779904 0 0 0
 317.464605545 0.00249564386597432 0 0
 320.78000392176 6.54186795981471e-005 0 0
 324.09620158548 0.0025323411636583 0 0
 327.41318719232 0.00091614716596562 0 0
 330.73094939844 0.000448916975251824 0 0
 334.04947686 0.00136826923629749 0 0
 337.36875823316 0.000623050989441488 0 0
 340.68878217408 0.00128387156117367 0 0
 344.00953733892 0.000927708553751742 0 0
 347.33101238384 -0.000920011758227152 0 0
 350.653195965 0.00204497875971984 0 0
 353.97607673856 0.000972246629280792 0 0
 357.29964336068 -0.000401369481206833 0 0
 360.62388448752 0.000187892313765217 0 0
 363.94878877524 0.000114147333668627 0 0
 367.27434488 0.000703145294219761 0 0
 370.60054145796 0.000335586998065309 0 0
 373.92736716528 0.00105301618809494 0 0
 377.25481065812 -0.000516350970454632 0 0
 380.58286059264 0.00186595360026131 0 0
 383.911505625 0.00115803107284461 0 0
 387.24073441136 -0.000648319759117046 0 0
 390.57053560788 0.000677845283838688 0 0
 393.90089787072 0.000784576062105982 0 0
 397.23180985604 -0.000587144832477778 0 0
 400.56326022 -0.000490502134021528 0 0
 403.89523761876 0.000231915981920681 0 0
 407.22773070848 0.000573937183072347 0 0
 410.56072814532 -0.000420373846721897 0 0
 413.89421858544 0.000246615263873054 0 0
 417.228190685 0.000595095666046017 0 0
 420.56263310016 0.000894330650201568 0 0
 423.89753448708 0.00116082816006632 0 0
 427.23288350192 0.000699716242148155 0 0
 430.56866880084 0.000309497143989531 0 0
 433.90487904 0.000585145890204291 0 0
 437.24150287556 0.000355121170484882 0 0
 440.57852896368 0.000963961000906563 0 0
 443.91594596052 6.90554168818435e-005 0 0
 447.25374252224 0.000379956258706312 0 0
 450.591907305 0.000393579625316158 0 0
 453.93042896496 -0.000377183933621165 0 0
 457.26929615828 0.00105969016832335 0 0
 460.60849754112 0.0010887294324317 0 0
 463.94802176964 0.00075605917217949 0 0
 467.2878575 0.00184059165225388 0 0
 470.62799338836 0.00105543140130945 0 0
 473.96841809088 0.000615460142074115 0 0
 477.30912026372 0.00073812633093267 0 0
 480.65008856304 7.808957020124e-005 0 0
 483.991311645 0.00139249594871486 0 0
 487.33277816576 0.000976964008061492 0 0
 490.67447678148 0.00027308731567273 0 0
 494.01639614832 0.00106298803120176 0 0
 497.35852492244 0.0011131096851078 0 0
 500.70085176 0.000539087976748541 0 0
 504.04336531716 0.000361635030458207 0 0
 507.38605425008 0.00114234532163801 0 0
 510.72890721492 0.000917896590574207 0 0
 514.07191286784 0.000556549616905028 0 0
 517.415059865 0.00131661835445523 0 0
 520.75833686256 7.68262241253306e-005 0 0
 524.10173251668 0.000360379937970676 0 0
 527.44523548352 0.000662681606668538 0 0
 530.78883441924 3.43617721199297e-005 0 0
 534.13251798 0.000513022267153703 0 0
 537.47627482196 0.000405796191488629 0 0
 540.82009360128 0.000569556211592991 0 0
 544.16396297412 0.000478689596924271 0 0
 547.50787159664 0.00028136448265736 0 0
 550.851808125 0.000148560929313281 0 0
 554.19576121536 0.000570849494530021 0 0
 557.53971952388 0.00108620909535247 0 0
 560.88367170672 0.000929885107732507 0 0
 564.22760642004 0.000669533393676766 0 0
 567.57151232 0.000493889405933348 0 0
 570.91537806276 -0.000172193717367847 0 0
 574.25919230448 0.000329747515622097 0 0
 577.60294370132 0.000871734180184078 0 0
 580.94662090944 -0.000349282528027001 0 0
 584.290212585 0.000619064913735633 0 0
 587.63370738416 0.000298578362213757 0 0
 590.97709396308 0.000700313319693762 0 0
 594.32036097792 0.00042071659647035 0 0
 597.66349708484 0.00132487659301391 0 0
 601.00649094 -0.000545048782954941 0 0
 604.34933119956 0.000502689341336209 0 0
 607.69200651968 -0.000329920296473927 0 0
 611.03450555652 0.00016615465552939 0 0
 614.37681696624 0.000252452150370769 0 0
 617.718929405 -0.000852428246188533 0 0
 621.06083152896 0.00131496960805555 0 0
 624.40251199428 0.000919613786442178 0 0
 627.74395945712 -0.00076286904425301 0 0
 631.08516257364 0.00121068559874925 0 0
 634.42611 -0.00105588267736709 0 0
 637.76679039236 0.000617528972880992 0 0
 641.10719240688 -3.31208608775228e-005 0 0
 644.44730469972 0.000814516747566434 0 0
 647.78711592704 -0.000361361507161113 0 0
 651.126614745 0.000880081168087376 0 0
 654.46578980976 0.000896252549943454 0 0
 657.80462977748 6.30123363910213e-005 0 0
 661.14312330432 0.000443069103468932 0 0
 664.48125904644 0.00104000287201658 0 0
 667.81902566 1.19518431947327e-005 0 0
 671.15641180116 0.00168911666450493 0 0
 674.49340612608 0.00211442955130364 0 0
 677.82999729092 -0.000940338945486334 0 0
 681.16617395184 -0.000783378982934476 0 0
 684.501924765 0.000115270208476551 0 0
 687.83723838656 -0.000583346648094215 0 0
 691.17210347268 -0.000185862291571511 0 0
 694.50650867952 0.000674760147511713 0 0
 697.84044266324 -0.000208636724863144 0 0
 701.17389408 0.001259108397107 0 0
 704.50685158596 -0.000698572011510593 0 0
 707.83930383728 0.000444597424071499 0 0
 711.17123949012 0.000467747588898752 0 0
 714.50264720064 0.00101513991951289 0 0
 717.833515625 0.000330697928902121 0 0
 721.16383341936 -0.00086097235825734 0 0
 724.49358923988 0.00151607573723147 0 0
 727.82277174272 0.000342394586607022 0 0
 731.15136958404 -0.000287475428159646 0 0
 734.47937142 0.000418042835446768 0 0
 737.80676590676 -0.000430644650431393 0 0
 741.13354170048 0.000311815991458719 0 0
 744.45968745732 0.000567319077304175 0 0
 747.78519183344 -0.000495516842393403 0 0
 751.110043485 0.00167656989898682 0 0
 754.43423106816 -0.000665681792931706 0 0
 757.75774323908 0.00042633351784296 0 0
 761.08056865392 0.000146433564150594 0 0
 764.40269596884 0.000584191806529052 0 0
 767.72411384 0.00171957595703514 0 0
 771.04481092356 0.00279955266499602 0 0
 774.36477587568 0.00200265896937632 0 0
 777.68399735252 0.00049029378035469 0 0
 781.00246401024 0.00127051961323609 0 0
 784.320164505 0.000742629279449857 0 0
 787.63708749296 0.000206079869851181 0 0
 790.95322163028 0.00197878804442859 0 0
 794.26855557312 0.00156555769671884 0 0
 797.58307797764 -0.000525104694726708 0 0
 800.8967775 0.000947232905971607 0 0
 804.20964279636 0.00110760751483582 0 0
 807.52166252288 -0.00117676031924631 0 0
 810.83282533572 0.00141042002710814 0 0
 814.14311989104 9.32740403796614e-005 0 0
 817.452534845 7.34408135441548e-005 0 0
 820.76105885376 0.00209342886497071 0 0
 824.06868057348 0.00350920520131631 0 0
 827.37538866032 0.00201536927415166 0 0
 830.68117177044 -0.000888376457181719 0 0
 833.98601856 0.00102684220718736 0 0
 837.28991768516 0.00132048917573233 0 0
 840.59285780208 0.000556209698238046 0 0
 843.89482756692 -0.000385928715749089 0 0
 847.19581563584 0.00436305573216269 0 0
 850.495810665 0.00681951845338213 0 0
 853.79480131056 0.00127269027833626 0 0
 857.09277622868 0.00284146742967265 0 0
 860.38972407552 0.0030201227175866 0 0
 863.68563350724 0.00502166671089039 0 0
 866.98049318 0.00236970615667213 0 0
 870.27429174996 0.00866669127168473 0 0
 873.56701787328 0.0100891324785096 0 0
 876.85866020612 0.00626224210281807 0 0
 880.14920740464 0.00479350568935232 0 0
 883.438648125 0.00735256429611544 0 0
 886.72697102336 0.0125770876511305 0 0
 890.01416475588 0.00158644708390882 0 0
 893.30021797872 0.00611182721838169 0 0
 896.58511934804 0.00486675220209076 0 0
 899.86885752 0.000349366671350133 0 0
 903.15142115076 0.000641212867283114 0 0
 906.43279889648 0.00528142820357995 0 0
 909.71297941332 0.00564648899448211 0 0
 912.99195135744 0.0033177273776871 0 0
 916.269703385 -0.00964869640467483 0 0
 919.54622415216 0.000913731703313936 0 0
 922.82150231508 0.00912900514410653 0 0
 926.09552652992 -0.00547392600955928 0 0
 929.36828545284 0.0161461809176722 0 0
 932.63976774 0.00565146848324834 0 0
 935.90996204756 0.0189945250089705 0 0
 939.17885703168 0.0155142580927674 0 0
 942.44644134852 0.00313774314906363 0 0
 945.71270365424 0.000648437454280385 0 0
 948.977632605 0.00226690668282727 0 0
 952.24121685696 0.0121682582090847 0 0
 955.50344506628 0 0 0
 958.76430588912 0 0 0
 962.02378798164 0 0 0
 965.28188 0 0 0
 968.53857060036 0 0 0
 971.79384843888 0 0 0
 975.04770217172 0 0 0
 978.30012045504 0 0 0
 981.551091945 0 0 0
 984.80060529776 0 0 0
 988.04864916948 0 0 0
 991.29521221632 0 0 0
 994.54028309444 0 0 0
 997.78385046 0 0 0
 1001.02590296916 0 0 0
 1004.26642927808 0 0 0
 1007.50541804292 0 0 0
 1010.74285791984 0 0 0
 1013.978737565 0 0 0
 1017.21304563456 0 0 0
 1020.44577078468 0 0 0
 1023.67690167152 0 0 0
 1026.90642695124 0 0 0
 1030.13433528 0 0 0
 1033.36061531396 0 0 0
 1036.58525570928 0 0 0
 1039.80824512212 0 0 0
 1043.02957220864 0 0 0
 1046.249225625 0 0 0
 1049.46719402736 0 0 0
 1052.68346607188 0 0 0
 1055.89803041472 0 0 0
 1059.11087571204 0 0 0
 1062.32199062 0 0 0
 1065.53136379476 0 0 0
 1068.73898389248 0 0 0
 1071.94483956932 0 0 0
 1075.14891948144 0 0 0
 1078.351212285 0 0 0
 1081.55170663616 0 0 0
 1084.75039119108 0 0 0
 1087.94725460592 0 0 0
 1091.14228553684 0 0 0
 1094.33547264 0 0 0
 1097.52680457156 0 0 0
 1100.71626998768 0 0 0
 1103.90385754452 0 0 0
 1107.08955589824 0 0 0
 1110.273353705 0 0 0
 1113.45523962096 0 0 0
 1116.63520230228 0 0 0
 1119.81323040512 0 0 0
 1122.98931258564 0 0 0
 1126.1634375 0 0 0
 1129.33559380436 0 0 0
 1132.50577015488 0 0 0
 1135.67395520772 0 0 0
 1138.84013761904 0 0 0
 1142.004306045 0 0 0
 1145.16644914176 0 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-48-10_000_361
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:48:10
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 27
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1103 0 0
 2 1101 0 0
 3 1098 0 0
 4 1104 0 0
 5 1101 0 0
 6 1104 0 0
 7 1095 0 0
 8 1099 0 0
 9 1093 0 0
 10 1100 0 0
 11 1096 0 0
 12 1095 0 0
 13 1101 0 0
 14 1094 0 0
 15 1096 0 0
 16 1099 0 0
 17 1096 0 0
 18 1100 0 0
 19 1097 0 0
 20 1100 0 0
 21 1099 0 0
 22 1102 0 0
 23 1096 0 0
 24 1102 0 0
 25 1102 0 0
 26 1098 0 0
 27 1098 0 0
 28 1099 0 0
 29 1095 0 0
 30 1102 0 0
 31 1099 0 0
 32 1102 0 0
 33 1098 0 0
 34 1106 0 0
 35 1098 0 0
 36 1097 0 0
 37 1102 0 0
 38 1100 0 0
 39 1095 0 0
 40 1100 0 0
 41 1102 0 0
 42 1105 0 0
 43 1099 0 0
 44 1101 0 0
 45 1101 0 0
 46 1100 0 0
 47 1096 0 0
 48 1100 0 0
 49 1102 0 0
 50 1098 0 0
 51 1100 0 0
 52 1098 0 0
 53 1098 0 0
 54 1100 0 0
 55 1097 0 0
 56 1100 0 0
 57 1099 0 0
 58 1098 0 0
 59 1097 0 0
 60 1104 0 0
 61 1098 0 0
 62 1101 0 0
 63 1101 0 0
 64 1099 0 0
 65 1106 0 0
 66 1100 0 0
 67 1100 0 0
 68 1100 0 0
 69 1103 0 0
 70 1103 0 0
 71 1097 0 0
 72 1102 0 0
 73 1104 0 0
 74 1110 0 0
 75 1097 0 0
 76 1098 0 0
 77 1102 0 0
 78 1104 0 0
 79 1104 0 0
 80 1107 0 0
 81 1098 0 0
 82 1105 0 0
 83 1104 0 0
 84 1103 0 0
 85 1105 0 0
 86 1102 0 0
 87 1104 0 0
 88 1098 0 0
 89 1105 0 0
 90 1105 0 0
 91 1100 0 0
 92 1104 0 0
 93 1100 0 0
 94 1104 0 0
 95 1096 0 0
 96 1102 0 0
 97 1102 0 0
 98 1103 0 0
 99 1106 0 0
 100 1105 0 0
 101 1106 0 0
 102 1102 0 0
 103 1107 0 0
 104 1103 0 0
 105 1102 0 0
 106 1107 0 0
 107 1106 0 0
 108 1108 0 0
 109 1106 0 0
 110 1104 0 0
 111 1100 0 0
 112 1107 0 0
 113 1106 0 0
 114 1108 0 0
 115 1108 0 0
 116 1106 0 0
 117 1106 0 0
 118 1106 0 0
 119 1109 0 0
 120 1112 0 0
 121 1102 0 0
 122 1109 0 0
 123 1099 0 0
 124 1105 0 0
 125 1102 0 0
 126 1103 0 0
 127 1102 0 0
 128 1106 0 0
 129 1102 0 0
 130 1105 0 0
 131 1105 0 0
 132 1108 0 0
 133 1099 0 0
 134 1104 0 0
 135 1106 0 0
 136 1103 0 0
 137 1107 0 0
 138 1110 0 0
 139 1104 0 0
 140 1105 0 0
 141 1101 0 0
 142 1110 0 0
 143 1106 0 0
 144 1102 0 0
 145 1105 0 0
 146 1105 0 0
 147 1101 0 0
 148 1108 0 0
 149 1108 0 0
 150 1106 0 0
 151 1102 0 0
 152 1106 0 0
 153 1097 0 0
 154 1103 0 0
 155 1105 0 0
 156 1102 0 0
 157 1105 0 0
 158 1108 0 0
 159 1106 0 0
 160 1101 0 0
 161 1104 0 0
 162 1106 0 0
 163 1108 0 0
 164 1100 0 0
 165 1102 0 0
 166 1105 0 0
 167 1104 0 0
 168 1098 0 0
 169 1105 0 0
 170 1104 0 0
 171 1098 0 0
 172 1106 0 0
 173 1104 0 0
 174 1102 0 0
 175 1099 0 0
 176 1107 0 0
 177 1105 0 0
 178 1103 0 0
 179 1106 0 0
 180 1106 0 0
 181 1101 0 0
 182 1103 0 0
 183 1105 0 0
 184 1113 0 0
 185 1103 0 0
 186 1103 0 0
 187 1103 0 0
 188 1104 0 0
 189 1106 0 0
 190 1106 0 0
 191 1100 0 0
 192 1109 0 0
 193 1108 0 0
 194 1099 0 0
 195 1104 0 0
 196 1105 0 0
 197 1100 0 0
 198 1109 0 0
 199 1106 0 0
 200 1102 0 0
 201 1104 0 0
 202 1105 0 0
 203 1101 0 0
 204 1103 0 0
 205 1101 0 0
 206 1102 0 0
 207 1109 0 0
 208 1106 0 0
 209 1092 0 0
 210 1104 0 0
 211 1101 0 0
 212 1102 0 0
 213 1099 0 0
 214 1104 0 0
 215 1098 0 0
 216 1102 0 0
 217 1103 0 0
 218 1106 0 0
 219 1102 0 0
 220 1102 0 0
 221 1100 0 0
 222 1104 0 0
 223 1101 0 0
 224 1099 0 0
 225 1101 0 0
 226 1107 0 0
 227 1102 0 0
 228 1102 0 0
 229 1106 0 0
 230 1106 0 0
 231 1099 0 0
 232 1106 0 0
 233 1102 0 0
 234 1105 0 0
 235 1105 0 0
 236 1108 0 0
 237 1098 0 0
 238 1099 0 0
 239 1103 0 0
 240 1101 0 0
 241 1102 0 0
 242 1105 0 0
 243 1104 0 0
 244 1100 0 0
 245 1105 0 0
 246 1104 0 0
 247 1099 0 0
 248 1105 0 0
 249 1104 0 0
 250 1101 0 0
 251 1104 0 0
 252 1110 0 0
 253 1104 0 0
 254 1117 0 0
 255 1158 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-48-10_000_362
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:48:10
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 27
[END] of [Attributes]
[DATA]
 0 11 0 0
 307.52331957488 0 0 0
 310.83625202772 0 0 0
 314.15001779904 0 0 0
 317.464605545 0.00568666748533708 0 0
 320.78000392176 -0.000798894414692531 0 0
 324.09620158548 0.0037027369741239 0 0
 327.41318719232 -0.00244682760127803 0 0
 330.73094939844 0.000620944101479404 0 0
 334.04947686 2.78110563868692e-005 0 0
 337.36875823316 0.00100583335620761 0 0
 340.68878217408 0.000948964332657861 0 0
 344.00953733892 0.000429209821110065 0 0
 347.33101238384 -0.000291456149901831 0 0
 350.653195965 0.000797981231988948 0 0
 353.97607673856 0.00153108622855451 0 0
 357.29964336068 0.000152952434057886 0 0
 360.62388448752 -5.31041011979388e-005 0 0
 363.94878877524 0.00086745785583705 0 0
 367.27434488 0.00131509195234998 0 0
 370.60054145796 0.000790227802907744 0 0
 373.92736716528 0.00227165082280231 0 0
 377.25481065812 -0.000421351044734603 0 0
 380.58286059264 0.00082681926011894 0 0
 383.911505625 0.00162263154150042 0 0
 387.24073441136 -1.83512406098577e-005 0 0
 390.57053560788 0.000418951813289081 0 0
 393.90089787072 0.000538536499311935 0 0
 397.23180985604 0.000111103061896621 0 0
 400.56326022 -0.000126206669623941 0 0
 403.89523761876 2.67153702613303e-005 0 0
 407.22773070848 0.00127707740356228 0 0
 410.56072814532 -0.000240341279892852 0 0
 413.89421858544 0.000529278507732192 0 0
 417.228190685 0.00118402151747839 0 0
 420.56263310016 0.000331246007952591 0 0
 423.89753448708 0.000715198049851168 0 0
