Date,Time,°C,kPa,DO %,DO mg/L,SPC-mS/cm,C-mS/cm,TDS mg/L,SAL-ppt,pH,FNU,NTU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m,ALT m,Lat,Lon
6/17/2019,4:10:27,14.443,100.94,87.3,7.19,52.926,42.254,34401.656,34.89,7.81,2.14,2.14,0.48,0.56,1.566,6.31,1.556,-2.8,38.20081,-122.94057
6/17/2019,4:10:32,14.421,100.94,87.3,7.19,52.934,42.24,34407.129,34.9,7.81,2.07,2.07,0.445,0.52,1.347,5.43,1.54,-2.6,38.20082,-122.94057
6/17/2019,4:10:37,14.379,100.93,86.7,7.15,52.966,42.222,34427.996,34.92,7.8,1.81,1.81,0.422,0.5,1.197,4.83,1.555,-2.5,38.20082,-122.94058
6/17/2019,4:10:42,14.371,100.94,86.4,7.12,52.967,42.214,34428.605,34.92,7.8,1.89,1.89,0.36,0.44,1.225,4.95,1.548,-2.2,38.20084,-122.94059
6/17/2019,4:10:47,14.373,100.94,86.2,7.1,52.967,42.217,34428.766,34.92,7.8,1.98,1.98,0.543,0.62,1.252,5.05,1.551,-1.6,38.20084,-122.9406
6/17/2019,4:10:52,14.409,100.93,86.1,7.09,52.935,42.227,34407.613,34.9,7.8,2.06,2.06,0.491,0.57,1.405,5.67,1.564,-1.6,38.20086,-122.94061
6/17/2019,4:10:57,14.422,100.94,86.1,7.09,52.942,42.246,34412.43,34.91,7.8,1.88,1.88,0.399,0.48,1.164,4.7,0.994,-2.1,38.20087,-122.94063
6/17/2019,4:11:02,14.441,100.94,86.2,7.1,52.933,42.257,34406.371,34.9,7.8,2.01,2.01,0.386,0.47,1.236,4.99,0.575,-2.5,38.20088,-122.94064
6/17/2019,4:11:07,14.432,100.93,86.2,7.09,52.939,42.254,34410.395,34.9,7.8,1.92,1.92,0.426,0.51,1.474,5.94,0.592,-3.7,38.20089,-122.94066
6/17/2019,4:11:12,14.431,100.93,86.2,7.1,52.94,42.253,34410.695,34.9,7.8,2.07,2.07,0.496,0.58,1.452,5.85,0.595,-3.6,38.2009,-122.94068
6/17/2019,4:11:17,14.432,100.93,86.2,7.1,52.935,42.25,34407.441,34.9,7.8,2.03,2.03,0.448,0.53,1.494,6.02,0.597,-3,38.20091,-122.94069
6/17/2019,13:40:35,12.788,101.1,116.9,9.93,53.484,41.009,34764.754,35.24,7.94,0.49,0.49,0.502,0.58,1.06,4.28,3.573,-4,38.2507,-122.995
6/17/2019,13:40:40,12.761,101.1,116.9,9.94,53.496,40.99,34772.672,35.25,7.94,0.41,0.41,0.345,0.42,0.861,3.49,3.546,-4.3,38.2507,-122.99498
6/17/2019,13:40:45,12.734,101.12,116.9,9.94,53.504,40.969,34777.523,35.25,7.94,0.49,0.49,0.461,0.54,1.001,4.05,3.51,-3.4,38.25071,-122.99497
6/17/2019,13:40:50,12.727,101.11,117,9.95,53.506,40.965,34779.035,35.25,7.94,0.32,0.32,0.401,0.48,1.097,4.43,3.527,-2.6,38.25071,-122.99495
6/17/2019,13:40:55,12.724,101.11,117,9.95,53.509,40.962,34780.594,35.26,7.95,0.48,0.48,0.436,0.52,0.823,3.34,3.571,-3.3,38.25072,-122.99493
6/17/2019,13:41:00,12.727,101.12,117,9.95,53.507,40.965,34779.484,35.26,7.95,0.51,0.51,0.513,0.59,1.232,4.97,3.574,-3.1,38.25073,-122.9949
6/17/2019,13:41:05,12.706,101.12,117.1,9.96,53.512,40.946,34782.492,35.26,7.95,0.47,0.47,0.317,0.4,0.904,3.66,3.558,-3,38.25073,-122.9949
6/17/2019,13:41:10,12.713,101.09,117.1,9.96,53.513,40.953,34783.32,35.26,7.95,0.38,0.38,0.424,0.5,1.059,4.28,3.442,-2,38.25074,-122.99487
6/17/2019,13:41:15,12.72,101.13,117.1,9.96,53.503,40.954,34776.906,35.25,7.95,0.47,0.47,0.471,0.55,1.599,6.44,3.608,-3.5,38.25075,-122.99485
6/17/2019,13:41:20,12.727,101.12,117.3,9.97,53.503,40.961,34776.762,35.25,7.95,0.32,0.32,0.385,0.46,1.314,5.3,3.632,-3.1,38.25076,-122.99483
6/17/2019,13:41:25,12.732,101.12,117.3,9.97,53.5,40.964,34774.813,35.25,7.96,0.47,0.47,0.446,0.53,1.13,4.57,3.52,-2.7,38.25076,-122.99481
6/17/2019,13:41:30,12.731,101.11,117.3,9.98,53.505,40.966,34778.293,35.25,7.96,0.48,0.48,0.445,0.52,1.317,5.31,3.524,-2.5,38.25077,-122.99479
6/17/2019,13:41:35,12.717,101.12,117.3,9.98,53.512,40.958,34782.488,35.26,7.96,0.46,0.46,0.516,0.6,0.772,3.13,3.62,-3.4,38.25079,-122.99477
6/17/2019,13:41:40,12.703,101.12,117.3,9.98,53.514,40.945,34783.891,35.26,7.96,0.41,0.41,0.553,0.63,1.296,5.23,3.769,-3.2,38.25079,-122.99476
6/17/2019,13:41:45,12.71,101.11,117.3,9.98,53.514,40.952,34784.246,35.26,7.96,0.38,0.38,0.432,0.51,1.098,4.44,3.687,-3.2,38.2508,-122.99474
6/17/2019,13:41:50,12.723,101.12,117.3,9.98,53.507,40.959,34779.621,35.25,7.96,0.42,0.42,0.376,0.46,1.294,5.22,3.634,-2.9,38.25081,-122.99472
6/17/2019,13:41:55,12.738,101.1,117.4,9.98,53.499,40.969,34774.465,35.25,7.96,0.5,0.5,0.486,0.57,0.924,3.74,3.533,-2.7,38.25082,-122.99471
6/17/2019,13:42:00,12.737,101.11,117.4,9.98,53.506,40.974,34779.055,35.26,7.97,0.43,0.43,0.376,0.46,1.21,4.89,3.659,-3.1,38.25083,-122.99469
6/17/2019,13:42:05,12.717,101.11,117.3,9.98,53.508,40.955,34780.512,35.26,7.97,0.44,0.44,0.481,0.56,1.017,4.11,3.624,-3.3,38.25083,-122.99466
6/17/2019,13:42:10,12.727,101.12,117.4,9.99,53.506,40.963,34778.836,35.25,7.97,0.46,0.46,0.504,0.58,1.316,5.31,3.533,-3,38.25084,-122.99464
6/17/2019,13:42:15,12.721,101.11,117.4,9.99,53.51,40.96,34781.32,35.26,7.97,0.54,0.54,0.454,0.53,1.241,5.01,3.565,-3.3,38.25085,-122.99463
6/17/2019,13:42:20,12.728,101.11,117.4,9.99,53.503,40.963,34777.035,35.25,7.97,0.41,0.41,0.467,0.55,1.066,4.31,3.535,-3.3,38.25086,-122.99461
6/17/2019,13:42:25,12.732,101.12,117.4,9.99,53.505,40.967,34778.402,35.25,7.97,0.42,0.42,0.48,0.56,1.358,5.48,3.46,-3.5,38.25087,-122.99458
6/17/2019,13:42:30,12.719,101.11,117.4,9.99,53.506,40.955,34778.715,35.25,7.97,0.52,0.52,0.583,0.66,1.645,6.63,3.521,-3.8,38.25088,-122.99456
6/17/2019,13:42:35,12.724,101.12,117.4,9.99,53.507,40.962,34779.633,35.26,7.97,0.52,0.52,0.414,0.49,1.186,4.79,3.563,-4,38.25088,-122.99454
6/17/2019,13:42:40,12.738,101.1,117.5,10,53.5,40.97,34774.895,35.25,7.97,0.54,0.54,0.442,0.52,0.922,3.73,3.484,-3.1,38.25089,-122.99452
6/17/2019,13:42:45,12.734,101.1,117.6,10,53.507,40.971,34779.367,35.26,7.97,0.55,0.55,0.284,0.36,1.185,4.79,3.563,-3.5,38.2509,-122.99451
6/17/2019,13:42:50,12.743,101.11,117.6,10,53.498,40.974,34773.746,35.25,7.98,0.41,0.41,0.402,0.48,1.209,4.88,3.58,-3.7,38.25091,-122.99449
6/17/2019,13:42:55,12.739,101.11,117.5,10,53.503,40.973,34776.871,35.25,7.98,0.4,0.4,0.531,0.61,1.13,4.56,3.645,-3.1,38.25091,-122.99448
6/17/2019,13:43:00,12.744,101.1,117.5,9.99,53.501,40.977,34775.684,35.25,7.98,0.55,0.55,0.387,0.47,1.16,4.69,3.645,-2.9,38.25092,-122.99445
6/17/2019,13:43:05,12.727,101.11,117.6,10,53.508,40.965,34780.367,35.26,7.98,0.5,0.5,0.378,0.46,1.003,4.06,3.695,-3,38.25093,-122.99444
6/17/2019,13:43:10,12.728,101.12,117.5,10,53.505,40.964,34778.324,35.25,7.98,0.45,0.45,0.378,0.46,1.32,5.33,3.814,-3.6,38.25094,-122.99442
6/17/2019,13:43:15,12.728,101.12,117.6,10,53.512,40.97,34782.781,35.26,7.98,0.48,0.48,0.452,0.53,1.176,4.75,3.656,-3,38.25094,-122.9944
6/17/2019,13:43:20,12.717,101.1,117.6,10,53.513,40.959,34783.59,35.26,7.98,0.41,0.41,0.591,0.67,1.526,6.15,3.692,-3.1,38.25095,-122.99438
6/17/2019,13:43:25,12.742,101.11,117.6,10,53.501,40.976,34775.422,35.25,7.98,0.49,0.49,0.478,0.56,0.942,3.82,3.599,-3.4,38.25096,-122.99436
6/17/2019,13:43:30,12.739,101.12,117.7,10.01,53.502,40.972,34776.063,35.25,7.98,0.44,0.44,0.536,0.62,1.339,5.4,3.577,-3.5,38.25097,-122.99434
6/17/2019,13:43:35,12.746,101.12,117.7,10.01,53.502,40.979,34776.051,35.25,7.98,0.51,0.51,0.482,0.56,1.343,5.42,3.714,-3.5,38.25097,-122.99432
6/17/2019,13:43:40,12.755,101.11,117.7,10.01,53.497,40.985,34772.73,35.25,7.98,0.46,0.46,0.459,0.54,1.074,4.34,3.721,-3.4,38.25097,-122.9943
6/17/2019,13:43:45,12.76,101.12,117.7,10,53.494,40.988,34771.383,35.25,7.98,0.54,0.54,0.483,0.56,1.118,4.52,3.753,-4.1,38.25098,-122.99428
6/17/2019,13:43:50,12.733,101.11,117.8,10.02,53.504,40.967,34777.582,35.25,7.98,0.55,0.55,0.474,0.55,1.202,4.85,3.689,-3.5,38.25099,-122.99427
6/17/2019,13:43:55,12.744,101.1,117.7,10.01,53.501,40.977,34775.879,35.25,7.98,0.44,0.44,0.51,0.59,1.099,4.44,3.655,-3.8,38.251,-122.99426
6/17/2019,13:44:00,12.74,101.11,117.7,10.01,53.503,40.974,34777.141,35.25,7.98,0.39,0.39,0.403,0.48,1.095,4.43,3.632,-3.5,38.251,-122.99423
6/17/2019,13:44:05,12.747,101.12,117.7,10.01,53.5,40.979,34775.086,35.25,7.99,0.51,0.51,0.584,0.66,1.268,5.12,3.66,-3.5,38.25101,-122.99422
6/17/2019,13:44:10,12.749,101.12,117.7,10,53.499,40.981,34774.645,35.25,7.99,0.52,0.52,0.477,0.56,0.918,3.72,3.753,-3.5,38.25101,-122.99421
6/17/2019,13:44:15,12.74,101.11,117.7,10.01,53.5,40.972,34774.742,35.25,7.99,0.47,0.47,0.404,0.48,1.034,4.18,3.648,-3.6,38.25102,-122.99419
6/17/2019,13:44:20,12.745,101.1,117.8,10.01,53.496,40.975,34772.59,35.25,7.99,0.45,0.45,0.408,0.49,1.183,4.78,3.738,-3.1,38.25104,-122.99418
6/17/2019,13:44:25,12.755,101.12,117.7,10.01,53.489,40.982,34768.016,35.24,7.99,0.48,0.48,0.499,0.58,1.052,4.25,3.869,-3.9,38.25104,-122.99416
6/17/2019,13:44:30,12.741,101.12,117.8,10.02,53.504,40.977,34777.742,35.25,7.99,0.69,0.69,0.457,0.54,0.958,3.88,3.586,-2.8,38.25105,-122.99415
6/17/2019,13:44:35,12.75,101.09,117.8,10.02,53.49,40.975,34768.605,35.24,7.99,0.5,0.5,0.295,0.37,1.326,5.35,3.751,-2.3,38.25105,-122.99413
6/17/2019,13:44:40,12.747,101.11,117.8,10.02,53.495,40.976,34772.063,35.25,7.99,0.55,0.55,0.417,0.5,1.045,4.23,3.852,-2.6,38.25106,-122.9941
6/17/2019,13:44:45,12.745,101.11,117.8,10.02,53.501,40.978,34775.629,35.25,7.99,0.57,0.57,0.461,0.54,1.295,5.22,3.746,-2.6,38.25106,-122.99409
6/17/2019,13:44:50,12.754,101.1,117.9,10.02,53.497,40.983,34773.133,35.25,7.99,0.59,0.59,0.546,0.63,1.186,4.79,3.76,-2.1,38.25106,-122.99409
6/17/2019,13:44:55,12.72,101.1,117.8,10.02,53.516,40.964,34785.164,35.26,7.99,0.57,0.57,0.465,0.54,1.366,5.51,3.859,-3.5,38.25107,-122.99406
6/17/2019,13:45:00,12.738,101.12,117.8,10.02,53.498,40.968,34773.715,35.25,7.99,0.5,0.5,0.461,0.54,1.205,4.87,3.802,-4.3,38.25108,-122.99405
6/17/2019,13:45:05,12.737,101.12,117.8,10.01,53.504,40.974,34777.809,35.25,7.99,0.46,0.46,0.55,0.63,1.045,4.23,3.734,-4.3,38.25108,-122.99403
6/17/2019,13:45:10,12.734,101.11,117.8,10.02,53.505,40.97,34778.035,35.25,7.99,0.57,0.57,0.528,0.61,0.971,3.93,3.761,-4.5,38.25108,-122.99402
6/17/2019,13:45:15,12.716,101.11,117.8,10.02,53.51,40.956,34781.496,35.26,7.99,0.38,0.38,0.42,0.5,1.094,4.42,3.725,-4.6,38.25109,-122.994
6/17/2019,13:45:20,12.738,101.1,117.9,10.03,53.505,40.974,34778.539,35.25,7.99,0.56,0.56,0.423,0.5,1.071,4.33,3.441,-4,38.2511,-122.99397
6/17/2019,13:45:25,12.722,101.11,117.8,10.02,53.509,40.962,34781.004,35.26,7.99,0.47,0.47,0.586,0.67,1.225,4.95,3.717,-5.1,38.2511,-122.99397
6/17/2019,13:45:30,12.727,101.1,117.8,10.02,53.509,40.965,34780.93,35.26,7.99,0.5,0.5,0.408,0.49,0.925,3.75,3.683,-4.4,38.25111,-122.99395
6/17/2019,13:45:35,12.735,101.1,117.9,10.03,53.502,40.969,34776.313,35.25,7.99,0.55,0.55,0.32,0.4,1.392,5.61,3.662,-4.7,38.25111,-122.99393
6/17/2019,13:45:40,12.726,101.1,117.8,10.02,53.512,40.966,34782.77,35.26,7.99,0.42,0.42,0.342,0.42,1.271,5.13,3.669,-4.4,38.25112,-122.99393
6/17/2019,13:45:45,12.74,101.1,117.8,10.02,53.502,40.973,34776.281,35.25,7.99,0.46,0.46,0.474,0.55,1.326,5.35,3.859,-4.7,38.25112,-122.99392
6/17/2019,13:45:50,12.744,101.11,117.9,10.03,53.502,40.976,34776.047,35.25,7.99,0.55,0.55,0.543,0.62,1.087,4.39,3.714,-4.1,38.25113,-122.9939
6/17/2019,13:45:55,12.737,101.1,117.8,10.02,53.507,40.975,34779.367,35.26,7.99,0.53,0.53,0.692,0.77,1.002,4.05,3.813,-4.8,38.25113,-122.99389
6/17/2019,13:46:00,12.74,101.09,117.9,10.03,53.504,40.975,34777.848,35.25,7.99,0.53,0.53,0.607,0.69,1.339,5.4,3.672,-4.3,38.25114,-122.99388
6/17/2019,13:46:05,12.743,101.1,117.9,10.02,53.499,40.976,34774.215,35.25,8,0.42,0.42,0.421,0.5,1.32,5.33,3.699,-4.5,38.25114,-122.99387
6/17/2019,13:46:10,12.75,101.11,117.9,10.02,53.494,40.978,34771.023,35.25,8,0.41,0.41,0.429,0.51,1.192,4.81,3.693,-4.4,38.25115,-122.99384
6/17/2019,13:46:15,12.728,101.08,117.9,10.03,53.504,40.963,34777.555,35.25,8,0.46,0.46,0.486,0.57,1.227,4.95,3.618,-3.5,38.25116,-122.99384
6/17/2019,13:46:20,12.745,101.1,117.9,10.03,53.498,40.976,34773.965,35.25,8,0.57,0.57,0.428,0.51,1.676,6.75,3.688,-3.8,38.25116,-122.99382
6/17/2019,13:46:25,12.721,101.09,117.9,10.03,53.51,40.96,34781.609,35.26,8,0.56,0.56,0.369,0.45,1.086,4.39,3.67,-3.4,38.25117,-122.99381
6/17/2019,13:46:30,12.737,101.1,117.9,10.03,53.497,40.968,34773.215,35.25,8,0.5,0.5,0.509,0.59,1.029,4.16,3.683,-3.9,38.25117,-122.99379
6/17/2019,13:46:35,12.757,101.11,117.9,10.02,53.49,40.982,34768.512,35.24,8,0.58,0.58,0.491,0.57,1.164,4.7,3.544,-4.2,38.25118,-122.99377
6/17/2019,13:46:40,12.728,101.11,118,10.04,53.508,40.966,34780.336,35.26,8,0.4,0.4,0.472,0.55,1.098,4.44,3.575,-3.1,38.25119,-122.99376
6/17/2019,13:46:45,12.733,101.1,117.9,10.03,53.502,40.966,34776.313,35.25,8,0.55,0.55,0.4,0.48,1.027,4.15,3.731,-3.8,38.2512,-122.99375
6/17/2019,13:46:50,12.727,101.1,117.9,10.03,53.498,40.958,34773.883,35.25,8,0.46,0.46,0.493,0.57,1.014,4.1,3.777,-4.1,38.2512,-122.99372
6/17/2019,13:46:55,12.726,101.1,117.8,10.02,53.508,40.964,34780.195,35.26,8,0.49,0.49,0.469,0.55,0.961,3.89,3.725,-4.3,38.25121,-122.99371
6/17/2019,13:47:00,12.723,101.1,117.9,10.03,53.507,40.96,34779.434,35.25,8,0.55,0.55,0.348,0.43,1.086,4.39,3.632,-4,38.25121,-122.99371
6/17/2019,13:47:05,12.74,101.1,117.9,10.03,53.5,40.973,34775.211,35.25,8,0.53,0.53,0.554,0.63,1.258,5.08,3.718,-4.5,38.25122,-122.99369
6/17/2019,13:47:10,12.74,101.1,117.9,10.03,53.504,40.975,34777.59,35.25,8,0.51,0.51,0.525,0.6,0.994,4.02,3.787,-4.3,38.25122,-122.99368
6/17/2019,13:47:15,12.748,101.11,118,10.03,53.499,40.98,34774.449,35.25,8,0.49,0.49,0.502,0.58,1.19,4.8,3.681,-3.9,38.25123,-122.99365
6/17/2019,13:47:20,12.754,101.1,118,10.03,53.497,40.985,34772.859,35.25,8,0.5,0.5,0.636,0.72,2.058,8.28,3.626,-3.6,38.25124,-122.99363
6/17/2019,13:47:25,12.763,101.11,118,10.03,53.49,40.989,34768.734,35.24,8,0.55,0.55,0.521,0.6,1.335,5.39,3.501,-3.8,38.25124,-122.99361
6/17/2019,13:47:30,12.76,101.1,118.1,10.04,53.5,40.99,34775.035,35.25,8,0.46,0.46,0.415,0.49,1.209,4.88,3.571,-3.7,38.25125,-122.99359
6/17/2019,13:47:35,12.773,101.12,118.1,10.04,53.488,40.997,34767.453,35.24,8,0.44,0.44,0.435,0.51,1.074,4.34,3.62,-4.5,38.25126,-122.99357
6/17/2019,13:47:40,12.763,101.1,118.1,10.04,53.489,40.987,34768.051,35.24,8,0.54,0.54,0.539,0.62,1.501,6.05,3.59,-4.1,38.25127,-122.99355
6/17/2019,13:47:45,12.749,101.12,118.1,10.04,53.497,40.979,34772.738,35.25,8,0.48,0.48,0.381,0.46,0.904,3.66,3.402,-4.7,38.25127,-122.99352
6/17/2019,13:47:50,12.753,101.1,118,10.03,53.494,40.981,34771.301,35.25,8,0.49,0.49,0.586,0.67,0.967,3.91,3.517,-3.8,38.25127,-122.99351
6/17/2019,13:47:55,12.77,101.1,118.1,10.03,53.487,40.992,34766.594,35.24,8,0.52,0.52,0.528,0.61,1.007,4.08,3.62,-4.1,38.25128,-122.99348
6/17/2019,13:48:00,12.786,101.1,118.2,10.04,53.489,41.011,34767.762,35.24,8,0.45,0.45,0.489,0.57,0.751,3.05,2.984,-4.3,38.25129,-122.99346
6/17/2019,13:48:05,13.071,101.11,118.8,10.04,53.391,41.216,34704.441,35.19,7.99,0.64,0.64,0.496,0.58,0.877,3.55,1.808,-4.3,38.25129,-122.99345
6/17/2019,13:48:10,13.344,101.11,116.8,9.82,53.285,41.422,34635.113,35.12,7.98,0.52,0.52,0.393,0.47,0.47,1.92,0.501,-4.7,38.2513,-122.99343
6/17/2019,13:48:15,13.379,101.09,114.8,9.64,53.278,41.453,34630.469,35.12,7.97,0.57,0.57,0.394,0.47,0.346,1.43,0.52,-4.8,38.2513,-122.99341
6/17/2019,13:48:20,13.413,101.1,113.5,9.53,53.281,41.489,34632.805,35.12,7.97,0.47,0.47,0.466,0.55,0.335,1.39,0.522,-4.5,38.25131,-122.99338
6/17/2019,13:48:25,13.41,101.1,112.8,9.47,53.284,41.489,34634.75,35.12,7.97,0.46,0.46,0.476,0.56,0.409,1.68,0.537,-4.6,38.25131,-122.99337
6/17/2019,13:48:30,13.39,101.11,112.5,9.45,53.286,41.468,34635.707,35.12,7.97,0.57,0.57,0.401,0.48,0.41,1.69,0.553,-5.1,38.25132,-122.99335
6/17/2019,14:04:55,12.689,101.11,112.8,9.59,53.62,41.012,34852.82,35.34,7.97,0.42,0.42,0.397,0.48,1.245,5.03,3.843,-8.5,38.25005,-123.01398
6/17/2019,14:05:00,12.697,101.11,113,9.61,53.619,41.02,34852.586,35.34,7.97,0.4,0.4,0.523,0.6,1.35,5.45,3.724,-6.5,38.25004,-123.01396
6/17/2019,14:05:05,12.687,101.1,113.1,9.63,53.618,41.009,34851.832,35.34,7.98,0.45,0.45,0.469,0.55,1.436,5.79,3.709,-6,38.25004,-123.01394
6/17/2019,14:05:10,12.69,101.09,113.4,9.65,53.62,41.012,34853.105,35.34,7.98,0.4,0.4,0.522,0.6,1.108,4.48,3.782,-5.9,38.25004,-123.01392
6/17/2019,14:05:15,12.68,101.11,113.4,9.65,53.618,41.001,34851.867,35.33,7.98,0.5,0.5,0.405,0.49,0.962,3.89,3.718,-6.1,38.25004,-123.0139
6/17/2019,14:05:20,12.673,101.12,113.4,9.65,53.626,41,34856.844,35.34,7.98,0.47,0.47,0.478,0.56,1.522,6.13,3.746,-6.4,38.25003,-123.01389
6/17/2019,14:05:25,12.659,101.09,113.3,9.64,53.627,40.987,34857.52,35.34,7.98,0.51,0.51,0.465,0.54,1.281,5.17,3.655,-5.7,38.25003,-123.01387
6/17/2019,14:05:30,12.663,101.11,113.2,9.64,53.625,40.989,34856.047,35.34,7.98,0.45,0.45,0.445,0.53,1.417,5.71,3.848,-6.2,38.25003,-123.01386
6/17/2019,14:05:35,12.672,101.08,113.1,9.63,53.618,40.994,34851.898,35.33,7.99,0.41,0.41,0.508,0.59,1.439,5.8,3.885,-4.6,38.25003,-123.01385
6/17/2019,14:05:40,12.681,101.13,113.1,9.63,53.616,41,34850.258,35.33,7.99,0.33,0.33,0.503,0.58,1.482,5.97,3.816,-7,38.25003,-123.01382
6/17/2019,14:05:45,12.68,101.09,113.2,9.63,53.621,41.003,34853.738,35.34,7.99,0.47,0.47,0.464,0.54,1.076,4.35,3.474,-4.9,38.25003,-123.0138
6/17/2019,14:05:50,12.691,101.1,113.3,9.64,53.617,41.011,34851.199,35.33,7.99,0.42,0.42,0.616,0.7,1.145,4.62,3.61,-5.1,38.25003,-123.01379
6/17/2019,14:05:55,12.661,101.09,113.3,9.64,53.624,40.986,34855.641,35.34,7.99,0.5,0.5,0.467,0.55,1.643,6.62,3.643,-5,38.25003,-123.01377
6/17/2019,14:06:00,12.667,101.11,113.2,9.64,53.632,40.996,34860.754,35.34,7.99,0.39,0.39,0.301,0.38,1.08,4.37,3.658,-4.5,38.25003,-123.01376
6/17/2019,14:06:05,12.65,101.1,113.1,9.63,53.63,40.98,34859.746,35.34,7.99,0.4,0.4,0.425,0.5,1.045,4.23,3.736,-3.7,38.25003,-123.01374
6/17/2019,14:06:10,12.656,101.11,113.1,9.63,53.626,40.983,34857.191,35.34,7.99,0.39,0.39,0.586,0.67,1.43,5.76,3.888,-4.3,38.25003,-123.01373
6/17/2019,14:06:15,12.663,101.11,113.2,9.63,53.627,40.99,34857.688,35.34,7.99,0.37,0.37,0.58,0.66,1.311,5.29,3.861,-4.5,38.25002,-123.0137
6/17/2019,14:06:20,12.676,101.11,113.3,9.64,53.623,41.001,34855.25,35.34,7.99,0.44,0.44,0.593,0.67,1.743,7.02,3.814,-4.3,38.25003,-123.01369
6/17/2019,14:06:25,12.673,101.1,113.3,9.64,53.624,41,34855.344,35.34,7.99,0.43,0.43,0.46,0.54,1.334,5.38,3.786,-4.3,38.25003,-123.01367
6/17/2019,14:06:30,12.691,101.12,113.4,9.64,53.623,41.017,34855.227,35.34,7.99,0.35,0.35,0.527,0.61,1.122,4.53,3.71,-4.5,38.25003,-123.01366
6/17/2019,14:06:35,12.679,101.11,113.3,9.64,53.618,41,34851.984,35.33,7.99,0.42,0.42,0.46,0.54,1.626,6.55,3.733,-4.5,38.25003,-123.01364
6/17/2019,14:06:40,12.668,101.12,113.4,9.65,53.623,40.993,34855.176,35.34,7.99,0.44,0.44,0.519,0.6,1.997,8.03,3.772,-3.8,38.25003,-123.01363
6/17/2019,14:06:45,12.65,101.1,113.3,9.64,53.626,40.976,34856.941,35.34,7.99,0.44,0.44,0.571,0.65,1.447,5.83,3.863,-3.8,38.25003,-123.01361
6/17/2019,14:06:50,12.659,101.11,113.2,9.63,53.622,40.984,34854.578,35.34,7.99,0.39,0.39,0.483,0.56,1.54,6.21,3.713,-4.4,38.25003,-123.0136
6/17/2019,14:06:55,12.637,101.11,113.1,9.64,53.631,40.967,34859.922,35.34,7.99,0.35,0.35,0.522,0.6,1.362,5.49,3.675,-4.5,38.25003,-123.01358
6/17/2019,14:07:00,12.681,101.09,113.2,9.63,53.622,41.006,34854.57,35.34,7.99,0.38,0.38,0.537,0.62,1.336,5.39,3.645,-3.9,38.25003,-123.01356
6/17/2019,14:07:05,12.662,101.11,113.3,9.64,53.629,40.99,34858.82,35.34,7.99,0.36,0.36,0.518,0.6,1.036,4.19,3.586,-4.1,38.25003,-123.01353
6/17/2019,14:07:10,12.661,101.1,113.2,9.63,53.619,40.982,34852.566,35.33,7.99,0.37,0.37,0.569,0.65,1.513,6.1,3.747,-3.1,38.25003,-123.01352
6/17/2019,14:07:15,12.668,101.12,113.2,9.64,53.624,40.992,34855.363,35.34,7.99,0.49,0.49,0.461,0.54,1.144,4.62,3.826,-4.6,38.25003,-123.0135
6/17/2019,14:07:20,12.685,101.1,113.3,9.64,53.622,41.009,34854.176,35.34,7.99,0.37,0.37,0.672,0.75,1.378,5.56,3.638,-4.4,38.25002,-123.01348
6/17/2019,14:07:25,12.7,101.1,113.4,9.65,53.618,41.02,34851.613,35.34,7.99,0.43,0.43,0.495,0.57,1.032,4.17,3.745,-4,38.25002,-123.01347
6/17/2019,14:07:30,12.654,101.11,113.4,9.65,53.629,40.983,34859,35.34,7.99,0.5,0.5,0.425,0.5,1.217,4.91,3.786,-4.1,38.25003,-123.01345
6/17/2019,14:07:35,12.651,101.1,113.3,9.64,53.627,40.978,34857.648,35.34,7.99,0.37,0.37,0.376,0.46,1.144,4.62,3.781,-4.5,38.25003,-123.01344
6/17/2019,14:07:40,12.624,101.11,113.1,9.64,53.631,40.955,34860.313,35.34,7.99,0.44,0.44,0.636,0.72,1.177,4.75,3.8,-3.7,38.25003,-123.01342
6/17/2019,14:07:45,12.646,101.1,113.1,9.63,53.629,40.975,34859.098,35.34,7.99,0.47,0.47,0.601,0.68,1.572,6.33,3.634,-3.3,38.25003,-123.01339
6/17/2019,14:07:50,12.658,101.1,113.2,9.63,53.627,40.984,34857.586,35.34,7.99,0.46,0.46,0.482,0.56,1.676,6.75,3.617,-5,38.25003,-123.01339
6/17/2019,14:07:55,12.647,101.1,113,9.62,53.621,40.969,34853.586,35.34,7.99,0.43,0.43,0.526,0.61,1.245,5.03,3.819,-5.4,38.25002,-123.01337
6/17/2019,14:08:00,12.621,101.09,113.1,9.63,53.634,40.952,34861.918,35.34,7.99,0.44,0.44,0.498,0.58,1.594,6.42,3.867,-5.2,38.25003,-123.01336
6/17/2019,14:08:05,12.648,101.1,113,9.62,53.625,40.975,34856.004,35.34,7.99,0.44,0.44,0.534,0.61,1.203,4.86,3.8,-5.3,38.25003,-123.01334
6/17/2019,14:08:10,12.646,101.09,113.2,9.64,53.635,40.98,34863.023,35.35,7.99,0.5,0.5,0.451,0.53,1.396,5.63,3.705,-5,38.25003,-123.01332
6/17/2019,14:08:15,12.655,101.11,113.1,9.63,53.62,40.978,34852.957,35.33,7.99,0.48,0.48,0.496,0.58,1.494,6.02,3.687,-5.5,38.25002,-123.01331
6/17/2019,14:08:20,12.66,101.08,113.2,9.64,53.625,40.986,34856.383,35.34,7.99,0.39,0.39,0.362,0.44,1.535,6.19,3.709,-4.4,38.25003,-123.01328
